CTUID,City,Population,Land Area (km),Tree Count,Basal Area Sum,DED Sus Tree Count,DED Sus Basal Area,DED Tree Count,DED Basal Area,EAB Tree Count,EAB Basal Area,Tree Count Per Capita,Basal Area Sum Per Capita,DED Sus Tree Count Per Capita,DED Sus Basal Area Per Capita,DED Tree Count Per Capita,DED Basal Area Per Capita,EAB Tree Count Per Capita,EAB Basal Area Per Capita,Tree Count Proportion,Basal Area Sum Proportion,DED Sus Tree Count Proportion,DED Sus Basal Area Proportion,DED Tree Count Proportion,DED Basal Area Proportion,EAB Tree Count Proportion,EAB Basal Area Proportion
8250001.44,Calgary,2662,0.57,449,7.48517616,229,2.70994416,229,2.70994416,322,6.02739522,0.168670173,0.002811862,0.086025545,0.001018011,0.086025545,0.001018011,0.120961683,0.002264236,4.48E-07,1.12E-07,3.30E-07,6.17E-08,3.31E-07,6.27E-08,3.82E-07,1.03E-07
8250001.45,Calgary,3897,3.1,812,8.3790399,224,1.57857546,224,1.57857546,777,8.23853184,0.208365409,0.002150126,0.057480113,0.000405075,0.057480113,0.000405075,0.199384142,0.00211407,5.53E-07,8.56E-08,2.20E-07,2.46E-08,2.21E-07,2.49E-08,6.29E-07,9.62E-08
8250001.46,Calgary,4799,1,1273,10.5192549,609,2.85485046,609,2.85485046,1187,10.34481756,0.265263597,0.002191968,0.126901438,0.000594884,0.126901438,0.000594884,0.247343196,0.002155619,7.04E-07,8.73E-08,4.86E-07,3.61E-08,4.89E-07,3.66E-08,7.80E-07,9.81E-08
8250001.47,Calgary,3391,4.21,1747,7.98500472,765,2.45735952,765,2.45735952,1594,7.55036436,0.51518726,0.002354764,0.225597169,0.000724671,0.225597169,0.000724671,0.470067827,0.002226589,1.37E-06,9.38E-08,8.65E-07,4.40E-08,8.69E-07,4.46E-08,1.48E-06,1.01E-07
8250001.48,Calgary,7975,5.88,2675,17.29081662,1363,7.7460075,1363,7.7460075,2314,15.5964732,0.335423197,0.002168127,0.170909091,0.000971286,0.170909091,0.000971286,0.29015674,0.001955671,8.90E-07,8.64E-08,6.55E-07,5.89E-08,6.58E-07,5.98E-08,9.16E-07,8.90E-08
8250001.49,Calgary,4303,2.76,501,22.22972598,401,19.36882794,401,19.36882794,483,21.9652818,0.116430397,0.005166099,0.093190797,0.004501238,0.093190797,0.004501238,0.112247269,0.005104644,3.09E-07,2.06E-07,3.57E-07,2.73E-07,3.59E-07,2.77E-07,3.54E-07,2.32E-07
8250001.5,Calgary,2159,1.53,1030,26.03121906,636,20.2244427,636,20.2244427,977,24.05530974,0.477072719,0.012057072,0.294580824,0.009367505,0.294580824,0.009367505,0.452524317,0.011141876,1.27E-06,4.80E-07,1.13E-06,5.68E-07,1.13E-06,5.77E-07,1.43E-06,5.07E-07
8250002.02,Calgary,7245,30.75,1782,47.81193186,1452,39.15525306,1446,37.4804661,1425,39.50216424,0.245962733,0.0065993,0.200414079,0.005404452,0.199585921,0.005173287,0.196687371,0.005452335,6.53E-07,2.63E-07,7.68E-07,3.28E-07,7.69E-07,3.19E-07,6.21E-07,2.48E-07
8250002.04,Calgary,755,80.78,1584,55.8548991,1308,53.13097482,1308,53.13097482,1351,52.21119288,2.098013245,0.073979999,1.732450331,0.070372152,1.732450331,0.070372152,1.789403974,0.069153898,5.57E-06,2.95E-06,6.64E-06,4.27E-06,6.67E-06,4.33E-06,5.65E-06,3.15E-06
8250002.06,Calgary,3830,2.13,984,45.27548256,488,18.40914768,488,18.40914768,771,41.21260836,0.25691906,0.011821275,0.127415144,0.004806566,0.127415144,0.004806566,0.201305483,0.010760472,6.82E-07,4.71E-07,4.88E-07,2.92E-07,4.91E-07,2.96E-07,6.35E-07,4.90E-07
8250002.07,Calgary,4680,2.1,1324,61.618557,998,48.06003972,998,48.06003972,1186,55.63922826,0.282905983,0.013166358,0.213247863,0.010269239,0.213247863,0.010269239,0.253418803,0.011888724,7.51E-07,5.24E-07,8.17E-07,6.23E-07,8.21E-07,6.33E-07,8.00E-07,5.41E-07
8250002.08,Calgary,4347,1.59,989,39.45990972,789,33.8240364,789,33.8240364,833,33.27119334,0.227513228,0.009077504,0.181504486,0.007781007,0.181504486,0.007781007,0.191626409,0.007653829,6.04E-07,3.62E-07,6.96E-07,4.72E-07,6.99E-07,4.79E-07,6.05E-07,3.48E-07
8250002.09,Calgary,3626,1.12,1021,38.15261142,449,9.14621862,449,9.14621862,903,36.40022694,0.281577496,0.010521956,0.12382791,0.002522399,0.12382791,0.002522399,0.249034749,0.010038673,7.47E-07,4.19E-07,4.75E-07,1.53E-07,4.77E-07,1.55E-07,7.86E-07,4.57E-07
8250002.1,Calgary,3999,1.83,1174,84.20673954,502,31.08762426,502,31.08762426,1079,79.1989506,0.293573393,0.021056949,0.125531383,0.00777385,0.125531383,0.00777385,0.269817454,0.019804689,7.79E-07,8.39E-07,4.81E-07,4.71E-07,4.84E-07,4.79E-07,8.51E-07,9.02E-07
8250002.11,Calgary,3775,2.35,1666,110.4344657,720,42.63166908,710,42.05314344,1602,108.1038697,0.441324503,0.029254163,0.190728477,0.011293157,0.18807947,0.011139906,0.424370861,0.028636787,1.17E-06,1.17E-06,7.31E-07,6.85E-07,7.24E-07,6.86E-07,1.34E-06,1.30E-06
8250002.12,Calgary,1890,0.56,619,33.15636786,367,15.03200622,363,14.42379246,493,28.71375276,0.327513228,0.017543052,0.194179894,0.007953442,0.192063492,0.007631636,0.260846561,0.015192462,8.69E-07,6.99E-07,7.44E-07,4.82E-07,7.40E-07,4.70E-07,8.23E-07,6.92E-07
8250002.14,Calgary,4786,2.12,2698,85.86793908,1406,37.41080112,1406,37.41080112,2173,71.98057482,0.563727539,0.017941483,0.293773506,0.007816716,0.293773506,0.007816716,0.454032595,0.015039819,1.50E-06,7.15E-07,1.13E-06,4.74E-07,1.13E-06,4.81E-07,1.43E-06,6.85E-07
8250002.15,Calgary,4274,3.13,780,32.90064162,428,17.7449349,428,17.7449349,630,27.9390342,0.18249883,0.007697857,0.100140384,0.004151833,0.100140384,0.004151833,0.147402901,0.006536976,4.84E-07,3.07E-07,3.84E-07,2.52E-07,3.86E-07,2.56E-07,4.65E-07,2.98E-07
8250002.17,Calgary,2525,0.79,2827,123.9308578,985,28.5701031,985,28.5701031,2556,116.0033444,1.11960396,0.049081528,0.39009901,0.011314892,0.39009901,0.011314892,1.012277228,0.045941919,2.97E-06,1.95E-06,1.50E-06,6.86E-07,1.50E-06,6.97E-07,3.19E-06,2.09E-06
8250002.18,Calgary,6690,1.71,2760,60.7993848,1484,25.99548336,1484,25.99548336,2001,45.07756176,0.412556054,0.009088099,0.221823617,0.003885722,0.221823617,0.003885722,0.299103139,0.006738051,1.09E-06,3.62E-07,8.50E-07,2.36E-07,8.54E-07,2.39E-07,9.44E-07,3.07E-07
8250002.22,Calgary,5060,2.47,687,18.17564826,391,9.2107785,391,9.2107785,570,16.43033238,0.135770751,0.003592025,0.077272727,0.001820312,0.077272727,0.001820312,0.112648221,0.003247101,3.60E-07,1.43E-07,2.96E-07,1.10E-07,2.98E-07,1.12E-07,3.55E-07,1.48E-07
8250002.24,Calgary,3930,0.85,924,24.85343322,676,14.08402842,676,14.08402842,692,20.03327634,0.235114504,0.006324029,0.172010178,0.003583722,0.172010178,0.003583722,0.176081425,0.005097526,6.24E-07,2.52E-07,6.59E-07,2.17E-07,6.63E-07,2.21E-07,5.56E-07,2.32E-07
8250002.25,Calgary,4612,1.18,3022,102.5492068,1642,29.8742598,1642,29.8742598,2555,91.85551452,0.655247181,0.022235301,0.356027754,0.006477506,0.356027754,0.006477506,0.553989592,0.019916634,1.74E-06,8.86E-07,1.36E-06,3.93E-07,1.37E-06,3.99E-07,1.75E-06,9.07E-07
8250002.26,Calgary,3596,1.02,1478,23.01504744,688,9.02707344,688,9.02707344,1242,20.96499636,0.411012236,0.00640018,0.191323693,0.00251031,0.191323693,0.00251031,0.34538376,0.005830088,1.09E-06,2.55E-07,7.33E-07,1.52E-07,7.37E-07,1.55E-07,1.09E-06,2.65E-07
8250002.27,Calgary,4219,0.86,439,6.46407762,255,3.25367658,255,3.25367658,264,4.27673862,0.104053093,0.001532135,0.060440863,0.000771196,0.060440863,0.000771196,0.06257407,0.001013685,2.76E-07,6.10E-08,2.32E-07,4.68E-08,2.33E-07,4.75E-08,1.97E-07,4.61E-08
8250002.28,Calgary,5233,0.73,1535,21.87307584,601,7.78519896,601,7.78519896,1185,17.9487462,0.293330785,0.004179835,0.114848079,0.001487712,0.114848079,0.001487712,0.226447544,0.003429915,7.78E-07,1.66E-07,4.40E-07,9.02E-08,4.42E-07,9.16E-08,7.15E-07,1.56E-07
8250002.29,Calgary,4471,1.22,872,5.4039447,124,0.55315722,124,0.55315722,818,5.26218,0.195034668,0.001208666,0.027734288,0.000123721,0.027734288,0.000123721,0.182956833,0.001176958,5.17E-07,4.81E-08,1.06E-07,7.50E-09,1.07E-07,7.62E-09,5.77E-07,5.36E-08
8250002.3,Calgary,5101,1.22,987,14.08394988,413,3.05787636,413,3.05787636,919,13.67742684,0.193491472,0.002761017,0.080964517,0.000599466,0.080964517,0.000599466,0.180160753,0.002681323,5.13E-07,1.10E-07,3.10E-07,3.64E-08,3.12E-07,3.69E-08,5.68E-07,1.22E-07
8250002.31,Calgary,4380,1.92,811,3.41523336,355,1.18642524,355,1.18642524,727,3.19555698,0.185159817,0.000779734,0.081050228,0.000270873,0.081050228,0.000270873,0.165981735,0.000729579,4.91E-07,3.11E-08,3.11E-07,1.64E-08,3.12E-07,1.67E-08,5.24E-07,3.32E-08
8250002.32,Calgary,3495,1.08,586,11.18103294,350,5.13895074,350,5.13895074,514,10.63777176,0.167668097,0.003199151,0.100143062,0.001470372,0.100143062,0.001470372,0.147067239,0.003043712,4.45E-07,1.27E-07,3.84E-07,8.92E-08,3.86E-07,9.06E-08,4.64E-07,1.39E-07
8250002.33,Calgary,2938,0.83,491,12.45361656,299,2.07062856,299,2.07062856,428,11.9125545,0.16712049,0.004238808,0.101769912,0.000704775,0.101769912,0.000704775,0.145677332,0.004054648,4.43E-07,1.69E-07,3.90E-07,4.27E-08,3.92E-07,4.34E-08,4.60E-07,1.85E-07
8250002.34,Calgary,5009,1.35,753,12.20841468,333,2.20257576,333,2.20257576,650,11.3164359,0.150329407,0.002437296,0.066480335,0.000439724,0.066480335,0.000439724,0.12976642,0.002259221,3.99E-07,9.71E-08,2.55E-07,2.67E-08,2.56E-07,2.71E-08,4.09E-07,1.03E-07
8250002.35,Calgary,3409,0.63,593,2.99810742,235,0.76568646,235,0.76568646,490,2.62543512,0.173951305,0.000879468,0.068935172,0.000224607,0.068935172,0.000224607,0.143737166,0.000770148,4.62E-07,3.50E-08,2.64E-07,1.36E-08,2.66E-07,1.38E-08,4.54E-07,3.51E-08
8250002.36,Calgary,3445,0.5,785,10.2530043,343,3.55542726,343,3.55542726,685,9.45323148,0.227866473,0.002976199,0.099564586,0.001032054,0.099564586,0.001032054,0.198838897,0.002744044,6.05E-07,1.19E-07,3.82E-07,6.26E-08,3.84E-07,6.36E-08,6.27E-07,1.25E-07
8250002.37,Calgary,3317,1.17,580,10.77670902,282,3.1663401,282,3.1663401,578,10.7752953,0.174856798,0.003248932,0.085016581,0.000954579,0.085016581,0.000954579,0.174253844,0.003248506,4.64E-07,1.29E-07,3.26E-07,5.79E-08,3.27E-07,5.88E-08,5.50E-07,1.48E-07
8250002.38,Calgary,14189,20.02,6704,36.98943402,2852,10.98782454,2852,10.98782454,5525,33.05465856,0.472478681,0.002606909,0.201000775,0.00077439,0.201000775,0.00077439,0.389386144,0.002329597,1.25E-06,1.04E-07,7.70E-07,4.70E-08,7.74E-07,4.77E-08,1.23E-06,1.06E-07
8250002.39,Calgary,6662,1.84,994,18.03168444,690,12.45628692,690,12.45628692,876,16.88382234,0.149204443,0.002706647,0.103572501,0.001869752,0.103572501,0.001869752,0.131492044,0.002534347,3.96E-07,1.08E-07,3.97E-07,1.13E-07,3.99E-07,1.15E-07,4.15E-07,1.15E-07
8250002.4,Calgary,9200,3.91,1358,12.74767032,830,5.069757,830,5.069757,1273,11.97271614,0.147608696,0.001385616,0.090217391,0.000551061,0.090217391,0.000551061,0.138369565,0.001301382,3.92E-07,5.52E-08,3.46E-07,3.34E-08,3.48E-07,3.39E-08,4.37E-07,5.92E-08
8250003,Calgary,3296,10.04,8874,447.3136529,8550,416.5763956,8486,408.7178403,8400,419.9966555,2.692354369,0.135714094,2.594053398,0.12638847,2.574635922,0.124004199,2.548543689,0.12742617,7.14E-06,5.41E-06,9.94E-06,7.67E-06,9.92E-06,7.64E-06,8.04E-06,5.80E-06
8250004,Calgary,3088,1.99,876,142.7028603,716,136.580039,716,136.580039,841,142.131796,0.283678756,0.046212066,0.231865285,0.044229287,0.231865285,0.044229287,0.27234456,0.046027136,7.53E-07,1.84E-06,8.89E-07,2.68E-06,8.93E-07,2.72E-06,8.59E-07,2.10E-06
8250005,Calgary,2104,1.79,464,51.51658512,376,46.90518756,376,46.90518756,398,48.75378354,0.220532319,0.024485069,0.178707224,0.02229334,0.178707224,0.02229334,0.189163498,0.02317195,5.85E-07,9.75E-07,6.85E-07,1.35E-06,6.88E-07,1.37E-06,5.97E-07,1.05E-06
8250006,Calgary,6092,2.22,1264,146.6339444,1096,115.2148028,1088,112.9687159,1118,137.2901191,0.207485227,0.024069919,0.179908076,0.018912476,0.178594879,0.018543781,0.18351937,0.022536132,5.50E-07,9.59E-07,6.90E-07,1.15E-06,6.88E-07,1.14E-06,5.79E-07,1.03E-06
8250007.01,Calgary,5706,1.96,980,115.505872,848,104.8627595,846,104.239309,869,111.9290819,0.171749036,0.02024288,0.148615492,0.01837763,0.148264984,0.018268368,0.152295829,0.019616033,4.56E-07,8.06E-07,5.70E-07,1.11E-06,5.71E-07,1.13E-06,4.81E-07,8.93E-07
8250007.02,Calgary,5943,2.04,749,39.52745412,551,35.47950252,547,34.50482112,590,37.19277408,0.126030624,0.006651094,0.092714117,0.005969965,0.092041057,0.00580596,0.09927646,0.006258249,3.34E-07,2.65E-07,3.55E-07,3.62E-07,3.55E-07,3.58E-07,3.13E-07,2.85E-07
8250007.03,Calgary,5623,4.99,2337,185.0742478,1947,146.8997237,1947,146.8997237,2034,176.7153142,0.415614441,0.032913791,0.346256447,0.026124795,0.346256447,0.026124795,0.361728615,0.03142723,1.10E-06,1.31E-06,1.33E-06,1.58E-06,1.33E-06,1.61E-06,1.14E-06,1.43E-06
8250007.05,Calgary,672,0.83,440,47.72726574,378,41.93179914,378,41.93179914,436,47.58102426,0.654761905,0.071022717,0.5625,0.062398511,0.5625,0.062398511,0.648809524,0.070805096,1.74E-06,2.83E-06,2.16E-06,3.78E-06,2.17E-06,3.84E-06,2.05E-06,3.22E-06
8250007.06,Calgary,3401,0.98,365,37.28537274,261,23.72512758,261,23.72512758,348,36.77855412,0.107321376,0.010963062,0.076742135,0.006975927,0.076742135,0.006975927,0.102322846,0.010814041,2.85E-07,4.37E-07,2.94E-07,4.23E-07,2.96E-07,4.30E-07,3.23E-07,4.92E-07
8250007.07,Calgary,1586,0.95,694,86.3484468,520,73.9265604,518,73.1568684,632,84.37772112,0.437578815,0.054444166,0.327868852,0.046611955,0.326607818,0.046126651,0.398486759,0.05320159,1.16E-06,2.17E-06,1.26E-06,2.83E-06,1.26E-06,2.84E-06,1.26E-06,2.42E-06
8250008,Calgary,2849,1.21,1123,152.2227722,739,95.63470224,739,95.63470224,889,129.6539891,0.394173394,0.053430246,0.259389259,0.033567814,0.259389259,0.033567814,0.312039312,0.045508596,1.05E-06,2.13E-06,9.94E-07,2.04E-06,9.99E-07,2.07E-06,9.85E-07,2.07E-06
8250009,Calgary,2502,0.98,430,48.75653244,352,38.61623304,352,38.61623304,318,36.8289768,0.17186251,0.019487023,0.14068745,0.015434146,0.14068745,0.015434146,0.127098321,0.014719815,4.56E-07,7.76E-07,5.39E-07,9.36E-07,5.42E-07,9.51E-07,4.01E-07,6.70E-07
8250010,Calgary,7208,1.89,545,71.77904118,497,55.2391455,497,55.2391455,340,51.5893917,0.075610433,0.009958247,0.068951165,0.007663588,0.068951165,0.007663588,0.047169811,0.007157241,2.01E-07,3.97E-07,2.64E-07,4.65E-07,2.66E-07,4.72E-07,1.49E-07,3.26E-07
8250011,Calgary,3182,1.34,753,120.2017786,513,44.50335582,513,44.50335582,607,108.8599743,0.23664362,0.037775543,0.161219359,0.01398597,0.161219359,0.01398597,0.190760528,0.03421118,6.28E-07,1.50E-06,6.18E-07,8.48E-07,6.21E-07,8.61E-07,6.02E-07,1.56E-06
8250012,Calgary,3909,2.16,1673,224.0939408,1387,175.5461677,1377,173.0237771,1031,116.8674415,0.427986697,0.05732769,0.354822205,0.044908204,0.352264006,0.044262926,0.26375032,0.029897018,1.14E-06,2.28E-06,1.36E-06,2.72E-06,1.36E-06,2.73E-06,8.32E-07,1.36E-06
8250013,Calgary,4700,1.33,482,53.63504454,370,40.41833334,366,39.67911486,424,49.90604388,0.102553191,0.011411712,0.078723404,0.008599645,0.07787234,0.008442365,0.090212766,0.010618307,2.72E-07,4.55E-07,3.02E-07,5.22E-07,3.00E-07,5.20E-07,2.85E-07,4.83E-07
8250014,Calgary,5008,3.74,2634,269.5229691,2074,190.0725334,2062,187.5454304,2468,252.5531455,0.525958466,0.053818484,0.41413738,0.037953781,0.411741214,0.037449167,0.492811502,0.050429941,1.40E-06,2.14E-06,1.59E-06,2.30E-06,1.59E-06,2.31E-06,1.56E-06,2.30E-06
8250015,Calgary,3541,4.04,9044,723.7533257,8154,584.1150176,8144,581.5767619,8508,676.1342881,2.554080768,0.204392354,2.302739339,0.164957644,2.299915278,0.164240825,2.402711099,0.190944447,6.78E-06,8.14E-06,8.83E-06,1.00E-05,8.86E-06,1.01E-05,7.58E-06,8.69E-06
8250016,Calgary,4544,1.64,1239,158.6906198,931,91.05935454,925,89.15790114,955,130.6908742,0.272667254,0.034923112,0.204885563,0.020039471,0.203565141,0.019621017,0.210167254,0.028761196,7.23E-07,1.39E-06,7.85E-07,1.22E-06,7.84E-07,1.21E-06,6.63E-07,1.31E-06
8250017.01,Calgary,5133,1.74,1455,195.6095249,1235,138.1290834,1225,136.1974706,1231,174.1181534,0.283459965,0.038108226,0.240600039,0.02691001,0.238651861,0.026533698,0.239820768,0.033921323,7.52E-07,1.52E-06,9.22E-07,1.63E-06,9.19E-07,1.63E-06,7.57E-07,1.54E-06
8250017.03,Calgary,3485,0.82,166,15.11274534,154,15.06939126,154,15.06939126,138,13.74041592,0.047632712,0.004336512,0.044189383,0.004324072,0.044189383,0.004324072,0.039598278,0.003942731,1.26E-07,1.73E-07,1.69E-07,2.62E-07,1.70E-07,2.66E-07,1.25E-07,1.79E-07
8250017.04,Calgary,4512,2.09,1182,45.18390492,498,14.87610432,498,14.87610432,973,40.67845782,0.261968085,0.010014163,0.11037234,0.003297009,0.11037234,0.003297009,0.215647163,0.009015616,6.95E-07,3.99E-07,4.23E-07,2.00E-07,4.25E-07,2.03E-07,6.80E-07,4.10E-07
8250017.05,Calgary,3541,1.72,1626,54.54689394,1172,38.4622161,1172,38.4622161,1391,49.28133672,0.459192319,0.015404376,0.330979949,0.010861964,0.330979949,0.010861964,0.392826885,0.01391735,1.22E-06,6.14E-07,1.27E-06,6.59E-07,1.27E-06,6.69E-07,1.24E-06,6.34E-07
8250017.06,Calgary,5240,1.66,2262,69.0303768,1436,41.17742244,1436,41.17742244,2005,63.73921554,0.431679389,0.013173736,0.274045802,0.007858287,0.274045802,0.007858287,0.382633588,0.012163972,1.15E-06,5.25E-07,1.05E-06,4.77E-07,1.06E-06,4.84E-07,1.21E-06,5.54E-07
8250018.01,Calgary,2994,1.09,1257,143.5134716,925,76.65315504,919,72.30141072,1067,129.1602081,0.419839679,0.047933691,0.308951236,0.025602256,0.306947228,0.024148768,0.356379426,0.043139682,1.11E-06,1.91E-06,1.18E-06,1.55E-06,1.18E-06,1.49E-06,1.12E-06,1.96E-06
8250018.02,Calgary,2121,0.64,438,68.18638596,356,41.33465952,352,39.93947496,319,51.20328906,0.206506365,0.032148225,0.167845356,0.019488288,0.165959453,0.018830493,0.150400754,0.024141108,5.48E-07,1.28E-06,6.43E-07,1.18E-06,6.39E-07,1.16E-06,4.75E-07,1.10E-06
8250019,Calgary,5052,1.54,1791,288.9064055,1409,160.6414748,1401,156.8682562,1297,233.7799649,0.354513064,0.057186541,0.278899446,0.0317976,0.277315914,0.031050724,0.256730008,0.046274736,9.41E-07,2.28E-06,1.07E-06,1.93E-06,1.07E-06,1.91E-06,8.10E-07,2.11E-06
8250020,Calgary,5160,1.23,1382,159.4897643,1096,89.79603864,1090,88.85261616,1164,135.1462127,0.267829457,0.030908869,0.212403101,0.017402333,0.21124031,0.017219499,0.225581395,0.026191127,7.11E-07,1.23E-06,8.14E-07,1.06E-06,8.14E-07,1.06E-06,7.12E-07,1.19E-06
8250021.01,Calgary,2775,0.61,1147,120.0849896,877,64.8803232,875,64.38772032,994,106.726121,0.413333333,0.04327387,0.316036036,0.023380297,0.315315315,0.023202782,0.358198198,0.038459863,1.10E-06,1.72E-06,1.21E-06,1.42E-06,1.21E-06,1.43E-06,1.13E-06,1.75E-06
8250021.02,Calgary,1942,0.61,911,99.39284124,715,46.5875718,711,46.240425,807,89.04700266,0.469104016,0.05118066,0.368177137,0.023989481,0.366117405,0.023810723,0.415550978,0.045853245,1.24E-06,2.04E-06,1.41E-06,1.45E-06,1.41E-06,1.47E-06,1.31E-06,2.09E-06
8250022.01,Calgary,5069,2.09,3005,188.3023204,2149,150.490494,2149,150.490494,2501,175.585045,0.592819096,0.037147824,0.423949497,0.029688399,0.423949497,0.029688399,0.493391201,0.034638991,1.57E-06,1.48E-06,1.62E-06,1.80E-06,1.63E-06,1.83E-06,1.56E-06,1.58E-06
8250022.02,Calgary,3290,1.88,1858,62.13754932,1142,40.8706452,1140,39.68170668,1448,50.351994,0.564741641,0.018886793,0.347112462,0.012422689,0.346504559,0.012061309,0.440121581,0.015304557,1.50E-06,7.52E-07,1.33E-06,7.53E-07,1.33E-06,7.43E-07,1.39E-06,6.97E-07
8250023,Calgary,5243,1.88,2524,341.0028514,1836,158.4254687,1834,157.8020182,2154,297.4954613,0.481403776,0.065039644,0.350181194,0.030216569,0.349799733,0.030097657,0.410833492,0.056741457,1.28E-06,2.59E-06,1.34E-06,1.83E-06,1.35E-06,1.85E-06,1.30E-06,2.58E-06
8250024,Calgary,7127,1.5,2008,175.4680204,1744,145.2354611,1724,139.7434731,1707,151.3999087,0.281745475,0.02462018,0.244703241,0.020378204,0.241897011,0.019607615,0.239511716,0.021243147,7.48E-07,9.81E-07,9.38E-07,1.24E-06,9.32E-07,1.21E-06,7.56E-07,9.67E-07
8250025,Calgary,5355,1.33,1941,160.5521749,1739,134.9176613,1731,133.5180785,1694,134.4456359,0.362464986,0.029981732,0.324743231,0.025194708,0.3232493,0.024933348,0.316339869,0.025106561,9.62E-07,1.19E-06,1.24E-06,1.53E-06,1.25E-06,1.54E-06,9.98E-07,1.14E-06
8250026,Calgary,3396,0.4,510,69.50915664,406,57.10910436,404,56.85777636,471,66.23890812,0.150176678,0.02046795,0.119552415,0.01681658,0.118963486,0.016742573,0.13869258,0.019504979,3.98E-07,8.15E-07,4.58E-07,1.02E-06,4.58E-07,1.03E-06,4.38E-07,8.88E-07
8250027.01,Calgary,3136,0.26,399,36.46800696,283,21.751653,273,18.93803604,307,27.56384862,0.127232143,0.011628829,0.090242347,0.006936114,0.087053571,0.006038915,0.097895408,0.008789493,3.38E-07,4.63E-07,3.46E-07,4.21E-07,3.35E-07,3.72E-07,3.09E-07,4.00E-07
8250027.02,Calgary,1760,0.74,1193,196.8524989,957,120.3660058,943,115.8820001,1015,168.1568104,0.677840909,0.111848011,0.54375,0.068389776,0.535795455,0.065842046,0.576704545,0.095543642,1.80E-06,4.46E-06,2.08E-06,4.15E-06,2.06E-06,4.06E-06,1.82E-06,4.35E-06
8250027.03,Calgary,1771,0.33,590,83.18886114,444,62.49875478,444,62.49875478,447,56.47944918,0.333145116,0.046972818,0.250705816,0.035290093,0.250705816,0.035290093,0.252399774,0.031891276,8.84E-07,1.87E-06,9.61E-07,2.14E-06,9.66E-07,2.17E-06,7.96E-07,1.45E-06
8250028,Calgary,4039,1.92,4041,702.3438715,2973,500.4178456,2949,494.3721506,3338,589.8121522,1.000495172,0.173890535,0.736073285,0.123896471,0.730131221,0.122399641,0.826442189,0.146029253,2.65E-06,6.93E-06,2.82E-06,7.51E-06,2.81E-06,7.54E-06,2.61E-06,6.65E-06
8250029,Calgary,7156,2.68,3948,480.8007527,2894,254.1120074,2888,250.7270905,3478,424.0351823,0.551704863,0.067188479,0.404415875,0.035510342,0.403577418,0.035037324,0.486025713,0.059255895,1.46E-06,2.68E-06,1.55E-06,2.15E-06,1.55E-06,2.16E-06,1.53E-06,2.70E-06
8250030,Calgary,4869,5.35,5825,579.5764267,5223,536.6004382,5209,532.729987,5192,534.258454,1.196344219,0.119033975,1.072704868,0.110207525,1.069829534,0.109412608,1.066338057,0.109726526,3.17E-06,4.74E-06,4.11E-06,6.68E-06,4.12E-06,6.74E-06,3.36E-06,5.00E-06
8250031.01,Calgary,5244,0.8,664,20.15815494,180,8.89489062,180,8.89489062,598,18.4443336,0.1266209,0.003844042,0.034324943,0.001696203,0.034324943,0.001696203,0.114035088,0.003517226,3.36E-07,1.53E-07,1.32E-07,1.03E-07,1.32E-07,1.04E-07,3.60E-07,1.60E-07
8250031.02,Calgary,4558,0.47,951,87.9404526,559,42.44992752,559,42.44992752,797,79.4915121,0.208644142,0.019293649,0.122641509,0.009313279,0.122641509,0.009313279,0.174857394,0.017439998,5.54E-07,7.68E-07,4.70E-07,5.65E-07,4.72E-07,5.74E-07,5.52E-07,7.94E-07
8250032,Calgary,2218,7.1,1846,111.6429607,1292,89.59693974,1282,86.6001675,1579,94.09492554,0.832281335,0.050334969,0.582506763,0.040395374,0.577998197,0.039044259,0.711902615,0.042423321,2.21E-06,2.00E-06,2.23E-06,2.45E-06,2.23E-06,2.40E-06,2.25E-06,1.93E-06
8250033.01,Calgary,3168,2.08,1300,139.1750791,1038,92.01165204,1012,91.07042868,1060,113.4712933,0.410353535,0.043931528,0.327651515,0.029044082,0.319444444,0.028746979,0.33459596,0.035817959,1.09E-06,1.75E-06,1.26E-06,1.76E-06,1.23E-06,1.77E-06,1.06E-06,1.63E-06
8250033.02,Calgary,5316,7.81,2367,290.391754,1821,172.1402021,1807,168.0955492,1778,234.118865,0.445259594,0.054625988,0.34255079,0.032381528,0.339917231,0.031620683,0.334462002,0.044040419,1.18E-06,2.18E-06,1.31E-06,1.96E-06,1.31E-06,1.95E-06,1.06E-06,2.00E-06
